fold,train_start,train_end,test_start,test_end,train_days,test_days,in_sample_objective,params,grid_size
97,2023-04-20,2024-04-22,2024-04-23,2024-05-21,252,21,0.7548651558577433,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
98,2023-05-19,2024-05-21,2024-05-22,2024-06-21,252,21,0.774657178488378,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
99,2023-06-22,2024-06-21,2024-06-24,2024-07-23,252,21,0.9063101047371174,"{""fast"": 10, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
100,2023-07-24,2024-07-23,2024-07-24,2024-08-21,252,21,0.25407963547171786,"{""fast"": 10, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
101,2023-08-22,2024-08-21,2024-08-22,2024-09-20,252,21,0.41224212951577627,"{""fast"": 20, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
102,2023-09-21,2024-09-20,2024-09-23,2024-10-21,252,21,0.5754198161529026,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
103,2023-10-20,2024-10-21,2024-10-22,2024-11-19,252,21,0.3677463192404876,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
104,2023-11-20,2024-11-19,2024-11-20,2024-12-19,252,21,1.3807931819179502,"{""fast"": 20, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
105,2023-12-20,2024-12-19,2024-12-20,2025-01-23,252,21,1.1904502825001548,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
106,2024-01-23,2025-01-23,2025-01-24,2025-02-24,252,21,0.9646777374136071,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
107,2024-02-22,2025-02-24,2025-02-25,2025-03-25,252,21,0.29222562588949935,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
108,2024-03-22,2025-03-25,2025-03-26,2025-04-24,252,21,-0.619591762002624,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
109,2024-04-23,2025-04-24,2025-04-25,2025-05-23,252,21,-0.05802933104662141,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
110,2024-05-22,2025-05-23,2025-05-27,2025-06-25,252,21,-0.4740970105753812,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
111,2024-06-24,2025-06-25,2025-06-26,2025-07-25,252,21,-0.4592230138250933,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
112,2024-07-24,2025-07-25,2025-07-28,2025-08-26,252,21,-0.15478500449690644,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
113,2024-08-22,2025-08-26,2025-08-27,2025-09-25,252,21,-0.13185778913622057,"{""fast"": 20, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
114,2024-09-23,2025-09-25,2025-09-26,2025-10-24,252,21,-0.24871145653658633,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
115,2024-10-22,2025-10-24,2025-10-27,2025-11-24,252,21,-0.18623453514141153,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
116,2024-11-20,2025-11-24,2025-11-25,2025-12-24,252,21,-0.30596337130645984,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
117,2024-12-20,2025-12-24,2025-12-26,2026-01-27,252,21,-0.261356602421667,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
118,2025-01-24,2026-01-27,2026-01-28,2026-02-26,252,21,-0.08685064433702706,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
119,2025-02-25,2026-02-26,2026-02-27,2026-03-27,252,21,0.26954970065303663,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
120,2025-03-26,2026-03-27,2026-03-30,2026-04-28,252,21,0.38973220433549954,"{""fast"": 20, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
121,2025-04-25,2026-04-28,2026-04-29,2026-05-28,252,21,0.13911077824958631,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
122,2025-05-27,2026-05-28,2026-05-29,2026-06-29,252,21,1.1565916457140015,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
123,2025-06-26,2026-06-29,2026-06-30,2026-07-29,252,21,1.0522179237997746,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
