fold,train_start,train_end,test_start,test_end,train_days,test_days,in_sample_objective,params,grid_size
39,2018-06-11,2019-06-11,2019-06-12,2019-07-11,252,21,0.937515617674526,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
40,2018-07-11,2019-07-11,2019-07-12,2019-08-09,252,21,0.7126068383651882,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
41,2018-08-09,2019-08-09,2019-08-12,2019-09-10,252,21,0.7193034733709913,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
42,2018-09-10,2019-09-10,2019-09-11,2019-10-09,252,21,0.37922026308464274,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
43,2018-10-09,2019-10-09,2019-10-10,2019-11-07,252,21,0.3495263653015657,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
44,2018-11-07,2019-11-07,2019-11-08,2019-12-09,252,21,0.40693376354140554,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
45,2018-12-10,2019-12-09,2019-12-10,2020-01-09,252,21,0.19764894882778442,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
46,2019-01-10,2020-01-09,2020-01-10,2020-02-10,252,21,-0.5938473956916192,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
47,2019-02-11,2020-02-10,2020-02-11,2020-03-11,252,21,-1.2030546534472872,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
48,2019-03-13,2020-03-11,2020-03-12,2020-04-09,252,21,-1.1762683505919456,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
